timestamp_iso,unix_ts,soil_pct_before,rain_pct,duration_s,ml_dispensed,reason
2026-04-25T17:00:40.054134+00:00,1777136440.0541344,16.47,17.47,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-25T17:02:27.524196+00:00,1777136547.5241961,16.47,16.8,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-25T17:03:33.892728+00:00,1777136613.8927279,15.88,20.67,6.18,308.8,0.0,False,Soil at 15.9% (below 25.0%). Deficit to target (60.0%): 44.1%. Pump for 6.2s -> ~308.8ml. Weather clear (0% rain prob).
2026-04-25T17:05:07.479926+00:00,1777136707.4799263,16.47,15.87,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-25T17:07:06.266193+00:00,1777136826.2661934,16.18,16.27,6.13,306.7,0.0,False,Soil at 16.2% (below 25.0%). Deficit to target (60.0%): 43.8%. Pump for 6.1s -> ~306.7ml. Weather clear (0% rain prob).
2026-04-25T17:12:27.100911+00:00,1777137147.1009114,16.47,15.73,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-25T17:14:28.548820+00:00,1777137268.54882,16.43,19.58,6.1,305.0,0.0,False,Soil at 16.4% (below 25.0%). Deficit to target (60.0%): 43.6%. Pump for 6.1s -> ~305.0ml. Weather clear (0% rain prob).
2026-04-25T17:16:30.316996+00:00,1777137390.3169956,16.32,18.15,6.12,305.8,0.0,False,Soil at 16.3% (below 25.0%). Deficit to target (60.0%): 43.7%. Pump for 6.1s -> ~305.8ml. Weather clear (0% rain prob).
2026-04-25T17:18:30.415180+00:00,1777137510.4151802,16.22,16.04,6.13,306.5,0.0,False,Soil at 16.2% (below 25.0%). Deficit to target (60.0%): 43.8%. Pump for 6.1s -> ~306.5ml. Weather clear (0% rain prob).
2026-04-25T17:23:01.079162+00:00,1777137781.0791616,16.47,22.93,6.09,304.7,0.0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.7ml. Weather clear (0% rain prob).
2026-04-25T17:27:13.715594+00:00,1777138033.7155938,15.29,22.4,6.26,313.0,0,False,Soil at 15.3% (below 25.0%). Deficit to target (60.0%): 44.7%. Pump for 6.3s -> ~313.0ml. Weather clear (0% rain prob).
2026-04-25T17:29:14.743499+00:00,1777138154.743499,16.54,15.89,6.08,304.2,0,False,Soil at 16.5% (below 25.0%). Deficit to target (60.0%): 43.5%. Pump for 6.1s -> ~304.2ml. Weather clear (0% rain prob).
2026-04-25T18:55:05.269250+00:00,1777143305.2692504,16.58,19.96,6.08,303.9,0,False,Soil at 16.6% (below 25.0%). Deficit to target (60.0%): 43.4%. Pump for 6.1s -> ~303.9ml. Weather clear (0% rain prob).
2026-04-25T18:55:06.481863+00:00,1777143306.481863,15.88,22.0,6.18,308.8,0,False,Soil at 15.9% (below 25.0%). Deficit to target (60.0%): 44.1%. Pump for 6.2s -> ~308.8ml. Weather clear (0% rain prob).
